id,text,archetype_name,datetime,discovered_topic,pc1,pc2,pc3
1770033931.287369,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Mariscos de La Concha

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-02-02 12:05:31.287,16,0.4071557,-0.30131644,-0.027096909
1769947208.806549,Reminder: @S095YD2KQ4S deja acá el saldo de las cuentas recaudadoras de fintoc spa al cierre del mes (cc: <@U0266UT4H25|ignacia> <@U09CX2YEEQ5|pilar>),Que + Me + No,2026-02-01 12:00:08.806,0,-0.28541225,0.15696439,0.024908332
1769808078.441169,@S095YD2KQ4S me ayudas a ver qué ocurrió con este [pago unknow](http://admin.prd.fin/payment_intents/pi_NKm1MVSjkWGmwxaR) que está `pending` :dorime:,Que + Me + No,2026-01-30 21:21:18.441,0,-0.25723067,0.14287286,0.11915508
1769807129.509199,"no creo que alcance a tener el workflow funcionando bien hoy, manda los otros contracargos nomás y los subo @soledad :pepe-sadge:",Que + El + La,2026-01-30 21:05:29.509,10,-0.39640102,-0.38429704,0.07910385
1769806822.257279,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-30 21:00:22.257,14,-0.7555126,-0.3302428,0.60108334
1769806022.044269,"@mateo me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/17](http://admin.prd.fin/chargebacks/17)
    ◦ Fecha del pago: 14/11/2025
    ◦ Monto: $16.500
    ◦ ID del pago en Fintoc: pi_35SOv6DPa5VnOaog9l6zUlkFG6o
    ◦ Ticket número: 68197474
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-30 20:47:02.044,7,-0.042925388,-0.20532653,-0.63874894
1769805010.351619,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-30 20:30:10.351,11,-0.119387284,-0.16949992,0.6980122
1769801950.025789,"@S095YD2KQ4S me ayudas porfa añadiendo esta recipient account a esta organización, [Vesti Payments](http://admin.prd.fin/organizations/org_DQopZLwFoj5kWGy3), porfa? :dog-porfis: :
{
  ""id"": 1960,
  ""holder_id"": ""768245274"",
  ""account_number"": ""73624517"",
  ""account_subtype"": ""checking_account"",
  ""organization_id"": 6051,
  ""bank_id"": 2,
  ""created_at"": ""2024-02-23T17:47:49.299Z"",
  ""updated_at"": ""2024-02-23T17:47:49.299Z"",
  ""holder_name"": ""VESTI INGENIERIAS SPA"",
  ""is_internal"": false
}",Que + Me + No,2026-01-30 19:39:10.025,0,-0.09468161,0.43076408,-0.036309674
1769794220.717899,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-30 17:30:20.717,9,0.0014214565,0.17256959,0.38579583
1769790071.618579,"@S095YD2KQ4S está todo bien con TEF directa?? nos están llegando demasiados casos de pagos fallidos, que tienen payback :eyes:",Que + Me + No,2026-01-30 16:21:11.618,0,0.22027238,-0.09113011,0.39185423
1769785209.461009,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-30 15:00:09.461,4,0.03200568,-0.37301266,0.095762715
1769784500.408769,"holii @mateo para enviar la información de los contracargos, creaste un wf? o aún no está listo? :dorime:",Que + El + La,2026-01-30 14:48:20.408,10,-0.6981092,-0.45166185,-0.4006742
1769784295.721809,:pepe-alarm: Refund [ref_7y5KJ56Hdv11RAPW](http://admin.prd.fin/refunds/156140) has failed disbursal and needs retry,Alarm + Refund + Needs,2026-01-30 14:44:55.721,17,0.06731835,0.30224013,0.84017473
1769781955.793549,"@S095YD2KQ4S me ayudas subiendo a The Qualis a la plataforma de kushki. Los datos son:
Nombre: 	Ebrands spa
Url: [www.thequalis.com](http://www.thequalis.com)
Fecha nacimiento: 16/04/1990
Dirección: Av. Vitacura 3565, Vitacura
MCC: 5699
TyC:  [https://docs.google.com/document/d/144wRAAN5e0KOm947OZeI14GENLC8WIhqgfC9qQiEbYU/edit?tab=t.0](https://docs.google.com/document/d/144wRAAN5e0KOm947OZeI14GENLC8WIhqgfC9qQiEbYU/edit?tab=t.0)",Https + Tab + Google,2026-01-30 14:05:55.793,2,-0.5992997,-0.45607066,-1.3327432
1769781449.208689,"@S095YD2KQ4S me ayudas subiendo a Rebalance | Origen Lab a la plataforma de kushki. Los datos son:
Nombre: Origen Lab Spa
Url: [www.re-balance.cl](http://www.re-balance.cl)
Fecha nacimiento: 10/10/1975
Dirección: 	Av TAJAMAR 481, TORRE NORTE OF 908, Las Condes
MCC: 5999
TyC:  [https://docs.google.com/document/d/1OlV8h3bP8ifXWbvkeUV9lXVok_SHG573TziuUkDRvMY/edit?tab=t.0](https://docs.google.com/document/d/1OlV8h3bP8ifXWbvkeUV9lXVok_SHG573TziuUkDRvMY/edit?tab=t.0)",Https + Tab + Google,2026-01-30 13:57:29.208,2,-0.6063999,-0.3879792,-0.8150072
1769781125.192339,"@S095YD2KQ4S Me ayudas a revisar si recibimos esta TEF en nuestra cuenta del BE plis
[PI](http://admin.prd.fin/payment_intents/pi_lLKw2XS2gJQ0Anv9)",Que + Me + No,2026-01-30 13:52:05.192,0,0.07805482,0.30349863,0.29432184
1769777113.531369,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Universo + Front + Pac,2026-01-30 12:45:13.531,15,0.029602252,-0.5161034,-0.066516966
1769776706.001469,"buenas @raimundo.sandoval!
a partir del lunes vay de tank solano oficial (seguiré en el tag un rato igual) :celebrate:
dudas: tienes instalado incident en tu celu?",Que + El + La,2026-01-30 12:38:26.001,10,-0.46923146,-0.5097245,-0.48572436
1769776230.387709,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Cierres + Cierre + Contables,2026-01-30 12:30:30.387,13,-0.11631487,0.030190436,0.15175918
1769776229.908149,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Refresh + Cuentas + Bice,2026-01-30 12:30:29.908,6,-0.4931348,1.0502489,0.5204485
1769776224.336479,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-30 12:30:24.336,5,-0.3949151,-0.35502967,0.41611987
1769776217.508169,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-30 12:30:17.508,12,-0.9349955,-0.4704821,0.10213135
1769774753.577299,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Joyería Saviér SPA
• Mariscos de La Concha

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-30 12:05:53.577,16,0.395833,-0.3485319,-0.05760176
1769729819.412029,"@S095YD2KQ4S tengo un usuario que sí tuvo descuento de dinero pero que el pago quedó `failed` ni siquiera quedó como IST, podemos revisar para hacer la devolución si corresponde
• [Payment](http://admin.prd.fin/payments/117238343)",Que + Me + No,2026-01-29 23:36:59.412,0,0.15970023,0.505658,0.57345945
1769721014.033599,"@S095YD2KQ4S duda, el merchant ya tiene saldo para completar este [refund](http://admin.prd.fin/refunds/ref_m985nYQHAxp0nqaM) vdd?? se hará hoy?",Que + Me + No,2026-01-29 21:10:14.033,0,-0.06417389,-0.04218041,0.39956886
1769720424.438389,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-29 21:00:24.438,14,-0.7555126,-0.3302428,0.60108334
1769720098.904529,"@S095YD2KQ4S me ayudas cancelando el siguiente [refund](http://admin.prd.fin/refunds/ref_OAwbnqpH3KjvzBXK), ya que el merchant hará una devolución directa al usuario para que no tenga que esperar más :dorime:",Que + Me + No,2026-01-29 20:54:58.904,0,-0.2500476,0.09608031,0.6054167
1769719347.160589,"@S095YD2KQ4S me ayudas subiendo a Mercado Vitamina a la plataforma de kushki. Los datos son:
Nombre: Kiwi SpA
Url: [https://mercadovitamina.cl/](https://mercadovitamina.cl/)
Fecha nacimiento: 31/05/1988
Dirección: Gertrudis Echeñique 285, Las Condes
MCC: 5499
TyC: [ https://docs.google.com/document/d/1plbBgCk4kjc_D2hf8ZI5rG-fFqnGm4dTisIi8leQ52E/edit?tab=t.0](https://docs.google.com/document/d/1wi695PJjrIvO5vtDgXKuu2h4dpGAXAtcR70qOeSHS24/edit?tab=t.0)",Https + Tab + Google,2026-01-29 20:42:27.160,2,-0.38674688,-0.47590467,-1.3024995
1769719210.940009,"@S095YD2KQ4S una usuaria nos comenta que está intentando hacer un pago desde su banco BCI, pero le indicamos que la clave es incorrecta. Asegura que su clave es correcta y que ingresó directo a su banco y si logra ingresar pero no puede hacer el banco.
El rut que ingresa 86988143. es posible revisar los intentos de pagos con esa información. A mi no me sale nada en AA. :sad-cat:",Que + Me + No,2026-01-29 20:40:10.940,0,0.12447755,1.0650337,-0.27141112
1769718659.624739,"@S095YD2KQ4S me ayudas subiendo a Maroa a la plataforma de kushki. Los datos son:
Nombre: IMPORTADORA Y COMERCIALIZADORA ORNELLA GAUDIN EIRL
Url: [https://maroastore.cl/](https://maroastore.cl/)
Fecha nacimiento: 01/11/1990
Dirección: Versalles 3069, Las Condes
MCC: 5699
TyC:  [https://docs.google.com/document/d/1plbBgCk4kjc_D2hf8ZI5rG-fFqnGm4dTisIi8leQ52E/edit?tab=t.0](https://docs.google.com/document/d/1plbBgCk4kjc_D2hf8ZI5rG-fFqnGm4dTisIi8leQ52E/edit?tab=t.0)",Https + Tab + Google,2026-01-29 20:30:59.624,2,-0.35997003,-0.42104286,-1.4255674
1769718627.081379,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-29 20:30:27.081,11,-0.119387284,-0.16949992,0.6980122
1769718120.060549,@S095YD2KQ4S me tinca que este [payback](http://admin.prd.fin/paybacks?q[regularizations_irregular_statement_transaction_id_eq]=1664795) está pegado. Me ayudan a revisar pliss. gracias!,Que + Me + No,2026-01-29 20:22:00.060,0,-0.10035012,0.15862025,0.4781304
1769714372.597859,"@S095YD2KQ4S me ayudan a cambiar la cuenta de dispersión del merchant [AirPure.cl](http://AirPure.cl)
&gt; 77.903.684-7
&gt; n de cuenta: 924115 cuenta corriente
&gt; Banco de Chile
Además me piden cambiar el correo de todas partes, por el correo  <mailto:hola@corelink.cl|hola@corelink.cl>
Me ayudan con eso pliss",Que + Me + No,2026-01-29 19:19:32.597,0,0.29624495,0.0963838,-0.14429693
1769713604.286169,"@S095YD2KQ4S me ayudas subiendo a Cristaleon Spa a la plataforma de kushki. Los datos son:
Nombre: Cristaleon Spa
Url: [https://cristaleon.com/](https://cristaleon.com/)
Fecha nacimiento: 07/10/1993
Dirección: la cascada 239, Machali
MCC: 5947
TyC:  [https://docs.google.com/document/d/1ak9BId9mbu67vTYQ6h-nMIyIDiADgYHrHG41Nm28NsY/edit?tab=t.0](https://docs.google.com/document/d/1ak9BId9mbu67vTYQ6h-nMIyIDiADgYHrHG41Nm28NsY/edit?tab=t.0)",Https + Tab + Google,2026-01-29 19:06:44.286,2,-0.66972727,-0.27008,-1.3260673
1769710218.704499,"@S095YD2KQ4S me ayudan a corroborar el motivo por el cual no logramos hacer este [payback](http://admin.prd.fin/paybacks?q%5Bregularizations_irregular_statement_transaction_id_eq%5D=1664744) pliss. Dice que tiene restricción de abonos, pero creo que no había visto eso para una cuenta del Banco de Chile. No es posible reitantarlo?",Que + Me + No,2026-01-29 18:10:18.704,0,0.44049096,-0.18851073,0.34507614
1769707829.118629,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-29 17:30:29.118,9,0.0014214565,0.17256959,0.38579583
1769698829.299579,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-29 15:00:29.299,4,0.03200568,-0.37301266,0.095762715
1769690722.879199,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Universo + Front + Pac,2026-01-29 12:45:22.879,15,0.029602252,-0.5161034,-0.066516966
1769689818.321249,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Cierres + Cierre + Contables,2026-01-29 12:30:18.321,13,-0.11631487,0.030190436,0.15175918
1769689813.249179,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Refresh + Cuentas + Bice,2026-01-29 12:30:13.249,6,-0.4931348,1.0502489,0.5204485
1769689809.421449,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-29 12:30:09.421,12,-0.9349955,-0.4704821,0.10213135
1769689804.743349,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-29 12:30:04.743,5,-0.3949151,-0.35502967,0.41611987
1769688150.579599,:ya-basta-freezer:,Que + El + La,2026-01-29 12:02:30.579,10,-0.32046896,-0.35773745,-0.5951109
1769688069.090049,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• gaete y araneda asociados SpA
• Kippi
• London Profesional Beauty
• Haze Concept
• Raceworks SpA
• Anka Joyería
• Mariscos de La Concha
• RM Partes 
• Micelio Corp SpA
• Omnistock SpA
• Joyería Saviér SPA
• Masbien Wellness Market
• Dermotienda Chile
• Modoko
• Lookout SpA
• Luminavida
• Bolgen
• La timbrería
• Kaulini

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-29 12:01:09.090,16,0.59943116,-0.28696552,-0.4826593
1769673745.993939,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• La timbrería
• Mariscos de La Concha
• Masbien Wellness Market
• Joyería Saviér SPA
• Haze Concept
• RM Partes 
• Modoko
• gaete y araneda asociados SpA
• Anka Joyería
• Raceworks SpA
• Bolgen
• Dermotienda Chile
• Luminavida
• Micelio Corp SpA
• Kaulini
• Omnistock SpA
• London Profesional Beauty
• Kippi
• Lookout SpA

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-29 08:02:25.993,16,0.5692088,-0.3177185,-0.47059986
1769659343.528729,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Micelio Corp SpA
• La timbrería
• Mariscos de La Concha
• Kaulini
• Masbien Wellness Market
• Omnistock SpA
• Dermotienda Chile
• Raceworks SpA
• London Profesional Beauty
• Joyería Saviér SPA
• Haze Concept
• Luminavida
• RM Partes 
• Modoko
• gaete y araneda asociados SpA
• Bolgen
• Kippi
• Anka Joyería
• Lookout SpA

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-29 04:02:23.528,16,0.6151224,-0.29624584,-0.4699947
1769644912.432449,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• London Profesional Beauty
• Haze Concept
• Raceworks SpA
• Anka Joyería
• Bolgen
• Omnistock SpA
• Joyería Saviér SPA
• Mariscos de La Concha
• RM Partes 
• Micelio Corp SpA
• gaete y araneda asociados SpA
• Kippi
• Dermotienda Chile
• Modoko
• Lookout SpA
• Luminavida
• Masbien Wellness Market
• La timbrería
• Kaulini

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-29 00:01:52.432,16,0.5523736,-0.2633354,-0.54080755
1769634020.425529,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-28 21:00:20.425,14,-0.7555126,-0.3302428,0.60108334
1769632218.768639,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-28 20:30:18.768,11,-0.119387284,-0.16949992,0.6980122
1769630621.254259,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Comercial Urubamba Ltda

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-28 20:03:41.254,16,0.38820994,-0.18352263,-0.17359619
1769621423.071609,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-28 17:30:23.071,9,0.0014214565,0.17256959,0.38579583
1769612428.446559,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-28 15:00:28.446,4,0.03200568,-0.37301266,0.095762715
1769604310.055389,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Universo + Front + Pac,2026-01-28 12:45:10.055,15,0.029602252,-0.5161034,-0.066516966
1769603424.290769,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-28 12:30:24.290,5,-0.3949151,-0.35502967,0.41611987
1769603420.045979,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Refresh + Cuentas + Bice,2026-01-28 12:30:20.045,6,-0.4931348,1.0502489,0.5204485
1769603416.661669,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Cierres + Cierre + Contables,2026-01-28 12:30:16.661,13,-0.11631487,0.030190436,0.15175918
1769603413.910069,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-28 12:30:13.910,12,-0.9349955,-0.4704821,0.10213135
1769602982.373059,:ojito:,Que + Me + No,2026-01-28 12:23:02.373,0,-0.5393763,-0.5386654,-1.0823076
1769602241.660539,"@S095YD2KQ4S :infra-alert: Me ayudan a cancelar este [refund](http://admin.prd.fin/refunds/ref_qWVOJAPHklYrn345) pliss, El problema es que ya está en `Waiting User Disbursal Result` (Es de Mexico, las devoluciones se hacen temprano) :pray-intensifies:",Que + Me + No,2026-01-28 12:10:41.660,0,-0.30657142,-0.099402845,0.2836414
1769548687.949189,@S095YD2KQ4S kushki todavia no aprueba los merchants que mande? En general lo estan revisando o llega una notificacion? para no venir a molestar jajaja,Que + El + La,2026-01-27 21:18:07.949,10,-0.39012343,-0.34495175,-0.4862099
1769547612.910959,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-27 21:00:12.910,14,-0.7555126,-0.3302428,0.60108334
1769546105.036719,:pepe-alarm: Refund [ref_OEKezbKHlkv6nYpm](http://admin.prd.fin/refunds/153398) has failed disbursal and needs retry,Alarm + Refund + Needs,2026-01-27 20:35:05.036,17,0.06090968,0.3186642,0.76835364
1769545812.092949,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-27 20:30:12.092,11,-0.119387284,-0.16949992,0.6980122
1769538998.838409,"@S095YD2KQ4S me ayudas con esta duda pliss (quizás @mateo :mateo-yells-at-kushki: sabe)
&gt; Quería preguntar por un reembolso si ya está reflejado en la cancelación de las cuotas del banco del cliente.
• [PI](http://admin.prd.fin/payments/pi_35hFi7KzDASehSX7xCTCJOFtsuj) ",Que + Me + No,2026-01-27 18:36:38.838,0,0.058055338,0.11161912,0.19470109
1769535024.378059,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-27 17:30:24.378,9,0.0014214565,0.17256959,0.38579583
1769528981.688929,@S095YD2KQ4S me ayudas con este [refund](http://admin.prd.fin/payments/108579608) de BNPL porfa? Esperemos bancame cumpla su SLA de 12 horas xd,Que + Me + No,2026-01-27 15:49:41.688,0,-0.086184084,0.23739316,0.17341581
1769527359.725729,"@S095YD2KQ4S me ayudas porfa añadiendo este recipient account a esta organización, [LEVI STRAUSS CHILE LIMITADA](http://admin.prd.fin/organizations/org_br5LkzDFE2WMmA4l):
Banco Santander
Cuenta corriente
74969666",Que + Me + No,2026-01-27 15:22:39.725,0,0.1061349,0.17014183,-0.17961863
1769526020.239509,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-27 15:00:20.239,4,0.03200568,-0.37301266,0.095762715
