id,text,archetype,category_role,category_group,datetime,discovered_topic
1768247766.090389,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/10](http://admin.prd.fin/chargebacks/10)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_376nW9NmZHIhscEvuvOA9QmEVd2
    ◦ Ticket número: 63506264
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-12 19:56:06.090,6
1768247614.935709,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/11](http://admin.prd.fin/chargebacks/11)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_3768csG65NxU1IgsJHVaq9MNArf
    ◦ Ticket número: 63506266
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-12 19:53:34.935,6
1768245408.979339,"@S095YD2KQ4S me ayudan habilitando ésta nueva org en la consola de Kushki please? [IvyCorp](http://admin.prd.fin/organizations/org_B7EAkb8FGyGMJYy8) - *MCC: 7399 – Business Services, Not Elsewhere Classified (Servicios comerciales, no clasificados en otra parte).*

Representante Legal: Matias Andres Fontecilla Correa
RUT Rep Legal: 10.851.289-k
Fecha Nacimiento: 30 de noviembre 1979

*NEW*",Sin Clasificar,unknown,Otros,2026-01-12 19:16:48.979,-1
1768244823.171969,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/9](http://admin.prd.fin/chargebacks/9)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_376Cp8kdi1KrJGWIVVaKylmEihI
    ◦ Ticket número: 63506263
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-12 19:07:03.171,6
1768244525.842989,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/7](http://admin.prd.fin/chargebacks/7)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_3769tLSFDZzLFAPugfetY2kz5ZD
    ◦ Ticket número: 63504992
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Gestión de Contracargos,support,Soporte,2026-01-12 19:02:05.842,6
1768240312.372709,@S095YD2KQ4S me puedes mandar el comprobante de deposito de este [payout](http://admin.prd.fin/payouts/po_1BGgKA2uE0d646Dx) porfa? El merchant lo esta pidiendo,Tareas Operacionales Generales,kam,KAMs,2026-01-12 17:51:52.372,-1
1768239006.636219,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-12 17:30:06.636,0
1768235120.167919,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/5](http://admin.prd.fin/chargebacks/5)
    ◦ Fecha del pago: 28/11/2025
    ◦ Monto: $16.350
    ◦ ID del pago en Fintoc: pi_368FtiU9TUzeLKb1e0VUZlsbzic
    ◦ Ticket número: 63504634
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Gestión de Contracargos,support,Soporte,2026-01-12 16:25:20.167,6
1768234909.552449,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/6](http://admin.prd.fin/chargebacks/6)
    ◦ Fecha del pago: 28/11/2025
    ◦ Monto: $10.900
    ◦ ID del pago en Fintoc: pi_368NV66quSS2rfLel6UP1kecTMO
    ◦ Ticket número: 63504945
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-12 16:21:49.552,6
1768234724.840539,"@S095YD2KQ4S me ayudas a ver qué pasó con este [pago](http://admin.prd.fin/payment_intents/pi_MBL1zlS3OaLRd8Vj) que fue `failed`, pero al usuario se le descontó la plata y en el comprobante aparece hasta el id del pago. Como fue a la cuenta 744 de BE habrá que esperar a que concilie para que haya un payback?",Sin Clasificar,unknown,Otros,2026-01-12 16:18:44.840,0
1768234545.690569,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/8](http://admin.prd.fin/chargebacks/8) 
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_375rwQSfLfzqRBuhXMRVZnDoxpy
    ◦ Ticket número: 63504986
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-12 16:15:45.690,6
1768230020.264399,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-12 15:00:20.264,2
1768229269.575329,holaa @S095YD2KQ4S Me ayudan a ver si nos llegó este [pago](http://admin.prd.fin/payments/pi_388SfUPmQWBrMnLGQ8znYbpqOBb) pliss.,Sin Clasificar,support,Soporte,2026-01-12 14:47:49.575,0
1768222810.827909,Reminder: @S095YD2KQ4S hacer movimiento semanal de BICE a Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-BICE-Banco-Security-1e40ff41a1e98063b074f3d24800e7b1)),Reminder (Automático),bot,Bots,2026-01-12 13:00:10.827,2
1768221924.828549,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-12 12:45:24.828,10
1768221024.851159,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-12 12:30:24.851,0
1768221020.304069,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-12 12:30:20.304,8
1768221013.832509,Reminder: @S095YD2KQ4S Cambiar los miembros de los tags de ops-auth según [este](https://docs.google.com/spreadsheets/d/1UBmOGkcFJms9e2EU8MYbpkIL6OycVTMC/edit?gid=1884171324#gid=1884171324) calendario.,Reminder (Automático),bot,Bots,2026-01-12 12:30:13.832,4
1768221008.295649,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-12 12:30:08.295,0
1768221006.740499,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-12 12:30:06.740,9
1768154540.721939,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BCI](http://admin.prd.fin/product_configs/6/edit) (ID 6)",RoboCops (Bot),unknown,Otros,2026-01-11 18:02:20.721,7
1768104124.519069,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BCI](http://admin.prd.fin/product_configs/6/edit) (ID 6)",RoboCops (Bot),unknown,Otros,2026-01-11 04:02:04.519,7
1767991509.007639,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-09 20:45:09.007,4
1767990628.720189,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-09 20:30:28.720,0
1767983577.979949,"@S095YD2KQ4S me ayudas anulando este [refund](http://admin.prd.fin/refunds/ref_q0OYzv0H5ANBJEkA), el merchant me pide que por favor lo ayudemos, que fue un refund hecho por error :dorime:",Tareas Operacionales Generales,unknown,Otros,2026-01-09 18:32:57.979,0
1767979827.690449,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-09 17:30:27.690,0
1767974256.013409,"@S095YD2KQ4S hola!!  me ayudas a cancelar *uno* de estos refund pliss, el merchant creó dos por error, pero solo quieren dejar uno activo (Shopify). :dorime: Gracias!
• [ref_oBK5nrlHBbX8R4Mp](http://admin.prd.fin/refunds/ref_oBK5nrlHBbX8R4Mp)
• [ref_g0B7zL0H9mMKzaVM](http://admin.prd.fin/refunds/ref_g0B7zL0H9mMKzaVM)",Tareas Operacionales Generales,support,Soporte,2026-01-09 15:57:36.013,0
1767970817.294079,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-09 15:00:17.294,2
1767962711.251259,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-09 12:45:11.251,10
1767961830.988719,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-09 12:30:30.988,8
1767961821.880369,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-09 12:30:21.880,0
1767961810.983669,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-09 12:30:10.983,9
1767961803.528829,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-09 12:30:03.528,0
1767905113.877189,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-08 20:45:13.877,4
1767904227.848809,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-08 20:30:27.848,0
1767903909.131949,Reminder: @S095YD2KQ4S Hacer descuento por refunds de BNPL antes de dispersar a los merchants.,Reminder (Automático),bot,Bots,2026-01-08 20:25:09.131,0
1767903462.792009," set up a reminder “@tank-ops-chile Hacer descuento por refunds de BNPL antes de dispersar a los merchants” in this channel at 5:25PM today, Chile Summer Time.",Reminder (Automático),unknown,Otros,2026-01-08 20:17:42.792,13
1767899479.363649,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/4](http://admin.prd.fin/chargebacks/4)
    ◦ Fecha del pago: 19/12/2025
    ◦ Monto: $16.950
    ◦ ID del pago en Fintoc: pi_374DObXcVmW9YXz27cQJUgUG2Nz
    ◦ Ticket número: 63141902
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-08 19:11:19.363,6
1767898524.933379,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/3](http://admin.prd.fin/chargebacks/3)
    ◦ Fecha del pago: 19/12/2025
    ◦ Monto: $16.950
    ◦ ID del pago en Fintoc: pi_374G11xr12tVhUaeXoSNZCKM3aJ
    ◦ Ticket número: 63141195
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-08 18:55:24.933,6
1767893408.770839,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-08 17:30:08.770,0
1767884421.501539,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-08 15:00:21.501,2
1767879367.243139,"Holaa @S095YD2KQ4S Llegó otro caso de TEF programada de MP, fue de ayer, me tinca que mañana podría estar en la cartola histórica a nombre de ""Pago proveedores"". Me ayudan a revisar entre hoy o mañana plisss :dorime: gracias!",Sin Clasificar,support,Soporte,2026-01-08 13:36:07.243,-1
1767878819.817979,":new:  update error Kushki con 3DS
voy a dejar un resumen, porque ha pasado tiempo y está peluo pillar los hilos.
• Kushki empezó a aplicar mal las reglas de 3DS a pagos de Paket, Autosafe y Vesti
• Lo corrigieron para Autosafe y nosotros también hicimos la corrección (porque les cobramos de más)
• Siguieron los errores con Paket y Vesti hasta el 19 de dic
• Quedaron en hacer todas las correcciones que correspondan y mandarme un informe con lo ocurrido
",Gestión de Contracargos,unknown,Otros,2026-01-08 13:26:59.817,6
1767876313.218059,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-08 12:45:13.218,10
1767875417.518799,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-08 12:30:17.518,0
1767875406.669459,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-08 12:30:06.669,8
1767875403.120569,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-08 12:30:03.120,9
1767875402.023579,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-08 12:30:02.023,0
1767874819.905249,"Reminder: @S095YD2KQ4S *NO* hacer proceso de refresh de cuentas BICE. Desde hoy día empieza el proceso automático, revisar que funcione bien.",Reminder (Automático),bot,Bots,2026-01-08 12:20:19.905,8
1767819924.065759,@S095YD2KQ4S me ayudas subiendo a este merchant (Modo Tumbado) a kushki pls. Te dejo los TyC en el :thread:. Y la fecha de nacimiento del representante legal es: 29/07/2004,Onboarding Merchants Kushki,kam,KAMs,2026-01-07 21:05:24.065,3
1767818702.816409,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-07 20:45:02.816,4
1767817812.732389,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-07 20:30:12.732,0
1767816592.325319,"@S095YD2KQ4S tengo un caso de Shopify, con un refund creado ayer, están complicados por los plazos y me preguntan si ya tienen saldo para hacer la devolución. Revisé y por los cortes de horarios, la devolución no se hará hoy, ya que tienen una venta de hoy post las 14:00 que sumado a una venta de ayer ya tienen saldo, pero el refund saldría mañana y no hoy. Es posible adelantar el Refud? a mi no me lo permite el retool :sad-cat:
• [http://admin.prd.fin/refunds/ref_mbpWzP1HVZePngN3](http://admin.prd.fin/refunds/ref_mbpWzP1HVZePngN3) ",Sin Clasificar,support,Soporte,2026-01-07 20:09:52.325,0
1767807007.514919,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-07 17:30:07.514,0
1767801918.643009,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• MarketMe SpA Chile

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-07 16:05:18.643,11
1767800302.307189,:pepe-alarm: Refund [ref_4BOKzBMHOomDRYPG](http://admin.prd.fin/refunds/139295) has failed disbursal and needs retry,Reintentos Refund Disbursal,unknown,Otros,2026-01-07 15:38:22.307,12
1767798622.214949,"sobre auth, creo que deberíamos tratar de ""molestar"" lo menos posible a ahinri y la debbie
como yo tengo los digipass de la debbie, yo te puedo estar haciendo la 2da autorización del banco chile
lo dejaría así fijo en todos los bancos hasta cuando estemos ok con los nuevos apoderados",Transferencias Estado-Security,unknown,Otros,2026-01-07 15:10:22.214,2
1767798023.786749,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-07 15:00:23.786,2
1767794717.741449," set up a reminder “@tank-ops-chile *NO* hacer proceso de refresh de cuentas BICE. Desde hoy día empieza el proceso automático, revisar que funcione bien” in this channel at 9:20AM tomorrow, Chile Summer Time.",Reminder (Automático),unknown,Otros,2026-01-07 14:05:17.741,13
1767789930.575699,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-07 12:45:30.575,10
1767789029.553179,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-07 12:30:29.553,8
1767789023.153929,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-07 12:30:23.153,0
1767789015.818679,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-07 12:30:15.818,9
1767789008.544679,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-07 12:30:08.544,0
1767732306.229469,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-06 20:45:06.229,4
1767731421.941329,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-06 20:30:21.941,0
1767720680.539819,"@pablo completé el [handoff](https://www.notion.so/fintoc/Handoffs-Tank-26c0ff41a1e980ceb43bc35fcd25ce5b?source=copy_link), lo único importante son un par de mails que no alcancé a contestar",Tareas Operacionales Generales,unknown,Otros,2026-01-06 17:31:20.539,-1
1767720671.112219,"@S095YD2KQ4S tengo una duda, este [refund](http://admin.prd.fin/refunds/ref_3qVaJ3mHlP6azyWQ) se debió completar ayer, está en `waiting_user_disbursal_result`, pero se creó el 26/12, hoy es su 5to día, en este estado quedará completada cuando se arregle lo de la API, o puede cambiar a failed al ser el 5to día hábil??? :calculate:",Sin Clasificar,support,Soporte,2026-01-06 17:31:11.112,-1
1767720612.901259,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-06 17:30:12.901,0
1767712682.452679,"@S095YD2KQ4S me ayudas con estos dos refunds de BNPL de Ticketplus porfa? Nos estamos demorando 1 dia habil en hacerlo?
• [http://admin.prd.fin/payments/97591168](http://admin.prd.fin/payments/97591168)
• [http://admin.prd.fin/payments/105849468](http://admin.prd.fin/payments/105849468)",Sin Clasificar,kam,KAMs,2026-01-06 15:18:02.452,0
1767712210.068709,@S095YD2KQ4S me ayudas habilitando esta nueva [org](https://app.hubspot.com/contacts/22188948/record/0-3/52218454649) en la consola de Kushki? en el :thread: dejo los datos. Gracias!,Sin Clasificar,unknown,Otros,2026-01-06 15:10:10.068,-1
1767711626.655239,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-06 15:00:26.655,2
1767704461.503869,"@S095YD2KQ4S hola! me ayudas con este [payback](http://admin.prd.fin/paybacks?q%5Bregularizations_irregular_statement_transaction_id_eq%5D=1660787) plisss, está desde ayer en `Waiting Disbursal Result`. gracias!!",Sin Clasificar,support,Soporte,2026-01-06 13:01:01.503,0
